Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,location,lat,lng
880,EWIBRIWN,EWING DR & BRICK CHURCH PIKE WB,TRUE,FALSE,23,DICKERSON ROAD,"(36.109606, -86.732269)",36.109606,-86.732269
325,ANNCHAEN,ANNEX AVE & CHARLOTTE PIKE EB,FALSE,FALSE,10,CHARLOTTE,"(36.084241, -86.605806)",36.084241,-86.605806
398,BELDELSN,BELMONT BLVD & DELMAR AVE SB,FALSE,FALSE,"2,21",BELMONT,"(36.180123, -86.83861)",36.180123,-86.83861
2239,MTA,METROPOLITAN TRANSIT AUTHORITY,FALSE,FALSE,"25,27,36,44,46,47",MIDTOWN,"(36.060562, -86.681068)",36.060562,-86.681068
5340,RURCORNN,RURAL AVE AND CORBETT LN (BIG PICTURE H.S.),FALSE,FALSE,3,WEST END - WHITE BRIDGE,"(36.10453, -86.812308)",36.10453,-86.812308
5179,MASAPPWM,MASSMAN DR & APPLETON DR WB,FALSE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.162389, -86.840223)",36.162389,-86.840223
2721,2AVBRONN,2ND AVE N & BROADWAY AVE NB,FALSE,FALSE,"15,33,34,37,38,84,86,96",MURFREESBORO PIKE,"(36.215813, -86.68894)",36.215813,-86.68894
4347,HER16AEN,HERMAN ST & 16TH AVE N EB,TRUE,FALSE,19,HERMAN,"(36.07487, -86.919841)",36.07487,-86.919841
2867,OLDHIKEN,OLD HARDING PIKE & HICKS RD EB,FALSE,TRUE,"24,5",WEST END - BELLEVUE,"(36.125424, -86.805563)",36.125424,-86.805563
5380,ETHLAWSF,E THOMPSON LN & LAWNDALE DR SB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.07715, -86.641295)",36.07715,-86.641295
971,GALCALNN,GALLATIN PIKE & CALVIN ST NB,FALSE,FALSE,26,GALLATIN PIKE,"(36.217802, -86.728315)",36.217802,-86.728315
3490,HADDONNN,HADLEY AVE & DONELSON AVE NB,FALSE,FALSE,27,OLD HICKORY,"(36.203518, -86.606854)",36.203518,-86.606854
36,GRAFERSN,GRANNY WHITE PIKE & FERGUSON AVE SB,FALSE,FALSE,17,12TH AVENUE SOUTH,"(36.228768, -86.759462)",36.228768,-86.759462
963,GALLIBSM,GALLATIN PIKE & LIBERTY LN SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.101859, -86.807283)",36.101859,-86.807283
3736,OLDZEREN,OLD HICKORY BLVD & ZERMATT AVE EB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.04495, -86.667717)",36.04495,-86.667717
3033,EASPORWN,EASTLAND AVE & PORTER RD WB,FALSE,FALSE,4,SHELBY,"(36.163796, -86.779079)",36.163796,-86.779079
1292,LEBCRAWN,LEBANON PIKE & CRAIGMEADE DR WB,TRUE,TRUE,"34,6",LEBANON PIKE,"(36.138294, -86.82002)",36.138294,-86.82002
1160,HILWOONM,HILLSBORO PIKE & WOODMONT BLVD NB,TRUE,FALSE,7,HILLSBORO,"(36.199929, -86.803611)",36.199929,-86.803611
2754,HYDMANNN,JOHN MALLETTE & MANCHESTER AVE NB,FALSE,FALSE,22,BORDEAUX,"(36.225345, -86.625645)",36.225345,-86.625645
295,8ASOUSN,8TH AVE S & SOUTH ST SB,FALSE,FALSE,8,8TH AVENUE SOUTH,"(36.165526, -86.800157)",36.165526,-86.800157
3286,MONCRONN,MONTGOMERY AVE & CROCKETT ST NB,FALSE,FALSE,30,McFERRIN,"(36.092546, -86.609649)",36.092546,-86.609649
3240,SCOMCGNN,SCOTT AVE & MCGAVOCK PIKE NB,FALSE,FALSE,20,SCOTT,"(36.136739, -86.795441)",36.136739,-86.795441
711,CRAGALSN,CRAIG AVE & GALE LN SB,FALSE,FALSE,8,8TH AVENUE SOUTH,"(36.193634, -86.763715)",36.193634,-86.763715
4863,WES18AWN,WEST END AVE & 18TH AVE N WB,FALSE,TRUE,"3,5,93",WEST END - WHITE BRIDGE,"(36.184126, -86.754613)",36.184126,-86.754613
1122,HERCAUEM,HERMITAGE AVE & CAULEY AVE EB,FALSE,FALSE,"34,6",LEBANON PIKE,"(36.071618, -86.723594)",36.071618,-86.723594
4177,6THLAFNN,6TH AVE & LAFAYETTE,FALSE,FALSE,1,100 OAKS,"(36.156464, -86.771599)",36.156464,-86.771599
1628,NXOANTCH,ANTIOCH STATION OUTBOUND,FALSE,TRUE,52,NOLENSVILLE PK BRT LITE,"(36.178944, -86.771204)",36.178944,-86.771204
1487,MURARLEM,MURFREESBORO PIKE & ARLINGTON AVE E,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.158142, -86.800279)",36.158142,-86.800279
5082,MXOFULTN,FULTON STATION OUTBOUND,TRUE,FALSE,"15,18,27,33,38,52,55",MURFREESBORO PIKE,"(36.080171, -86.645483)",36.080171,-86.645483
2104,WOO6SEN,WOODLAND ST & S 6TH ST EB,FALSE,FALSE,20,SCOTT,"(36.18533, -86.636017)",36.18533,-86.636017
5193,ACK12AEF,ACKLEN AVE & S 12TH AVE EB,FALSE,FALSE,17,12TH AVENUE SOUTH,"(36.178366, -86.802202)",36.178366,-86.802202
822,DRDHERNN,DR DB TODD JR BLVD & HERMOSA ST NB,FALSE,FALSE,25,MIDTOWN,"(36.13681, -86.800801)",36.13681,-86.800801
415,BELCOLWM,BELL RD & COLLINS PARK DR WB,FALSE,TRUE,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.166765, -86.782388)",36.166765,-86.782388
4686,HOSPDRNO,SKYLINE MADISON MEDICAL CAMPUS,FALSE,FALSE,76,MADISON CONNECTOR,"(36.15332, -86.751144)",36.15332,-86.751144
3185,BAPWEASN,BAPTIST WORLD CENTER  DR & WEAKLEY AVE SB,FALSE,FALSE,14,WHITES CREEK,"(36.149009, -86.762358)",36.149009,-86.762358
733,DELCHESN,DELTA AVE & CHEATHAM PL SB,FALSE,FALSE,22,BORDEAUX,"(36.182177, -86.814445)",36.182177,-86.814445
3718,OLDHEAEN,OLD HICKORY BLVD & HEARTHSTONE LN E,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.229304, -86.758968)",36.229304,-86.758968
84,16SSTRNN,N 16TH ST & STRATTON AVE NB,FALSE,FALSE,4,SHELBY,"(36.244635, -86.760445)",36.244635,-86.760445
106,1AVDEMNN,1ST AVE S & DEMONBREUN ST NB,FALSE,FALSE,"25,27,36,44",LEBANON PIKE,"(36.082032, -86.726914)",36.082032,-86.726914
1889,SHE6SEM,SHELBY AVE & S 6TH ST EB,FALSE,TRUE,4,SHELBY,"(36.152461, -86.832264)",36.152461,-86.832264
685,CLEMERWM,CLEVELAND ST & MERIDIAN ST WB,FALSE,FALSE,28,MERIDIAN,"(36.207121, -86.606546)",36.207121,-86.606546
4730,ARCROONN,ARCHWOOD DR & ROOSEVELT AVE NB,FALSE,FALSE,76,MADISON CONNECTOR,"(36.195777, -86.732697)",36.195777,-86.732697
1450,MCNWOONF,MCNAIRY LN & WOODMONT BLVD NB,FALSE,FALSE,8,8TH AVENUE SOUTH,"(36.107739, -86.677328)",36.107739,-86.677328
1589,NEIMARSF,NEIL AVE & MARINA ST SB,FALSE,FALSE,30,McFERRIN,"(36.17705, -86.816405)",36.17705,-86.816405
435,BELSTOSF,BELMONT BLVD & STOKES LN SB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.152868, -86.796184)",36.152868,-86.796184
640,CHEMAREN,CHESTNUT ST & MARTIN ST EB,FALSE,FALSE,25,MIDTOWN,"(36.158492, -86.827075)",36.158492,-86.827075
1366,LEBWILWN,LEBANON PIKE & WILLOWEN DR WB,FALSE,FALSE,"34,6",LEBANON PIKE,"(36.195115, -86.838149)",36.195115,-86.838149
1229,JEF9AWN,JEFFERSON ST & 9TH AVE N WB,FALSE,FALSE,60,MUSIC CITY BLUE CIRCUIT,"(36.127213, -86.704016)",36.127213,-86.704016
855,ELMERMWF,ELM HILL PK & ERMAC DR WB,TRUE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.10712, -86.800693)",36.10712,-86.800693
5354,THOSELEN,THOMPSON LN & SELENA DR EB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.177974, -86.794685)",36.177974,-86.794685
3680,ANDNAUSN,ANDERSON RD & NAUTILUS RD SB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.157518, -86.853558)",36.157518,-86.853558
2793,LAGSNEWN,LAGRANGE DR & SNELL BLVD WB,FALSE,FALSE,22,BORDEAUX,"(36.124345, -86.630239)",36.124345,-86.630239
2491,APACATNN,APACHE TL & CATAWBA CT NB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.112987, -86.792433)",36.112987,-86.792433
1807,RICHISEM,RICHARD JONES RD & HILLSBORO PIKE E,FALSE,TRUE,"2,21",BELMONT,"(36.213417, -86.833893)",36.213417,-86.833893
5164,44AWALSM,44TH AVE & WALTER S DAVIS BLVD SB,FALSE,FALSE,19,HERMAN,"(36.06107, -86.716444)",36.06107,-86.716444
4548,MCGPENNN,MCGAVOCK PIKE & PENNINGTON RD NB,FALSE,FALSE,34,OPRY MILLS,"(36.166358, -86.781468)",36.166358,-86.781468
5099,H70OLDWN,HWY 70 & OLD HICKORY BLVD WB,FALSE,TRUE,5,WEST END - BELLEVUE,"(36.081228, -86.919125)",36.081228,-86.919125
150,21AWOOSN,21ST AVE S & WOODLAWN DR SB,FALSE,TRUE,7,HILLSBORO,"(36.169525, -86.806687)",36.169525,-86.806687
1504,MURDOVWN,MURFREESBORO PIKE & DOVER GLEN DR N,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.069379, -86.934023)",36.069379,-86.934023
998,GALNORNN,GALLATIN PIKE & NORVEL AVE NB,FALSE,FALSE,26,GALLATIN PIKE,"(36.199003, -86.784718)",36.199003,-86.784718
4213,ANDRVISF,ANDREW JACKSON & RACHELS VIEW SB,FALSE,FALSE,6,LEBANON PIKE,"(36.268955, -86.75581)",36.268955,-86.75581
765,DICEWISF,DICKERSON PIKE & EWING DR SB,TRUE,TRUE,"23,43",DICKERSON ROAD,"(36.187591, -86.839847)",36.187591,-86.839847
1868,SHAORIWN,SHACKLEFORD RD & ORIOLE PL WB,FALSE,FALSE,"2,21",BELMONT,"(36.176337, -86.757799)",36.176337,-86.757799
391,BELCEDWM,BELL RD & CEDAR POINT PKWY WB,FALSE,TRUE,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.089328, -86.633862)",36.089328,-86.633862
218,4AVCHUSN,4TH AVE N & CHURCH ST SB,FALSE,TRUE,"15,18,25,27,33,34,36,37,44,52,55,60,61",LEBANON PIKE,"(36.259304, -86.713323)",36.259304,-86.713323
2038,WES440EM,WEST END AVE & I-440 RAMP EB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.265524, -86.664425)",36.265524,-86.664425
1043,GREMAIEM,GREAT CIRCLE RD & MAINSTREAM DR EB,FALSE,FALSE,9,METROCENTER,"(36.153302, -86.800917)",36.153302,-86.800917
3361,OLDCENSN,OLD HICKORY BLVD & CENTER ST SB,FALSE,FALSE,27,OLD HICKORY,"(36.157455, -86.779607)",36.157455,-86.779607
4916,HER16AWN,HERMAN ST & 16TH AVE N WB,FALSE,FALSE,19,HERMAN,"(36.263554, -86.717419)",36.263554,-86.717419
3642,PRIWOONN,PRIEST LAKE DR & WOODBRIDGE DR NB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.205603, -86.722342)",36.205603,-86.722342
4864,WED17AWN,WEDGEWOOD AVE & 17TH AVE WB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.147399, -86.762785)",36.147399,-86.762785
4127,DOULISEN,DOUGLAS AVE & LISCHEY AVE EB,TRUE,FALSE,28,MERIDIAN,"(36.141686, -86.779025)",36.141686,-86.779025
1429,MCFEASSF,MCFERRIN AVE & EASTLAND AVE SB,FALSE,FALSE,30,McFERRIN,"(36.256277, -86.674733)",36.256277,-86.674733
4284,NOLCOTNM,NOLENSVILLE PK & COTTON LN,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.138104, -86.805545)",36.138104,-86.805545
185,NXIPBODY,PEABODY STATION INBOUND,FALSE,TRUE,"15,52",MURFREESBORO PIKE,"(36.148549, -86.799131)",36.148549,-86.799131
1452,MER2SWN,MERIDIAN ST & N 2ND ST WB,TRUE,FALSE,28,MERIDIAN,"(36.182183, -86.745026)",36.182183,-86.745026
4151,DRDCHASN,DR DB TODD JR BLVD & CHARLOTTE AVE SB,FALSE,TRUE,"10,25",CHARLOTTE,"(36.154039, -86.818055)",36.154039,-86.818055
1529,MURSHISM,MURFREESBORO PIKE & SHIAWAY DR SB,FALSE,TRUE,"15,96",MURFREESBORO PIKE,"(36.141554, -86.740261)",36.141554,-86.740261
1324,LEBJACEM,LEBANON PIKE & JACKSON DOWNS BLVD E,FALSE,FALSE,6,LEBANON PIKE,"(36.218152, -86.826347)",36.218152,-86.826347
332,ARTJANNN,ARTHUR AVE & JANE ST NB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.213219, -86.825479)",36.213219,-86.825479
118,21ABELNN,21ST AVE S & BELCOURT AVE NB,FALSE,FALSE,7,HILLSBORO,"(36.295703, -86.700551)",36.295703,-86.700551
4654,5AMCCPLZ,5TH AVE & MCC PLAZA NB,FALSE,FALSE,"60,61",MUSIC CITY BLUE CIRCUIT,"(36.143267, -86.745293)",36.143267,-86.745293
1123,HERKEIEN,HERMITAGE AVE & KEITH ST EB,FALSE,FALSE,"34,6",LEBANON PIKE,"(36.166944, -86.661052)",36.166944,-86.661052
4105,WHALAFNF,WHARF AVE & LAFAYETTE ST NB,FALSE,TRUE,25,MIDTOWN,"(36.198181, -86.777035)",36.198181,-86.777035
157,23ASEISN,23RD AVE N & SEIFRIED ST SB,FALSE,FALSE,22,BORDEAUX,"(36.075055, -86.725073)",36.075055,-86.725073
4462,BRODICEF,BROADMOOR DR & DICKERSON PIKE EB,FALSE,FALSE,43,HICKORY HILLS,"(36.189829, -86.812158)",36.189829,-86.812158
4824,DWMRT,DICKERSON RD WAL MART,TRUE,TRUE,"23,43",DICKERSON ROAD,"(36.05165, -86.71458)",36.05165,-86.71458
4908,NOLWELNN,WALMART STATION INBOUND,TRUE,FALSE,"52,72",NOLENSVILLE PK BRT LITE,"(36.077232, -86.734043)",36.077232,-86.734043
564,CHA39AEF,CHARLOTTE AVE & 39TH AVE N EB,FALSE,FALSE,10,CHARLOTTE,"(36.182596, -86.734586)",36.182596,-86.734586
4912,HIGJUNWN,HIGHLAND VIEW DR & JUNEAU DR WB,FALSE,FALSE,27,OLD HICKORY,"(36.211635, -86.765136)",36.211635,-86.765136
1845,SCOCAHSN,SCOTT AVE & CAHAL AVE SB,FALSE,FALSE,20,SCOTT,"(36.167458, -86.824578)",36.167458,-86.824578
1498,MURDELEN,MURFREESBORO PIKE & DELL PKWY EB,TRUE,TRUE,"15,96",MURFREESBORO PIKE,"(36.097976, -86.658563)",36.097976,-86.658563
163,25AFINNN,25TH AVE N & FINLAND ST NB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.073029, -86.609506)",36.073029,-86.609506
1997,WES18AEN,WEST END AVE & 18TH AVE S EB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.148247, -86.867101)",36.148247,-86.867101
3117,CLI34AEN,CLIFTON AVE & 34TH AVE N EB,FALSE,FALSE,19,HERMAN,"(36.190647, -86.745313)",36.190647,-86.745313
2783,NHYELIWN,N HYDES FERRY RD & ELIZABETH RD WB,FALSE,FALSE,22,BORDEAUX,"(36.147311, -86.799491)",36.147311,-86.799491
2654,THOCATEN,THOMPSON PL & CATINA DR EB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.079914, -86.703587)",36.079914,-86.703587
3261,BELGLENN,BELMONT BLVD & GLEN ECHO RD NB,FALSE,FALSE,"2,21",BELMONT,"(36.142079, -86.775739)",36.142079,-86.775739
3215,ROSCHESF,ROSA PARKS & CHEATHAM PL SB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.229482, -86.7578)",36.229482,-86.7578
3635,MORILLSN,MORROW RD & ILLINOIS AVE SB,FALSE,FALSE,19,HERMAN,"(36.201044, -86.758292)",36.201044,-86.758292
3940,BELPLENN,BELL RD & PLEASANT HILL RD NB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.07929, -86.664135)",36.07929,-86.664135
1037,GRANOESN,GRANNY WHITE PIKE & NOELTON AVE SB,FALSE,FALSE,17,12TH AVENUE SOUTH,"(36.079693, -86.748462)",36.079693,-86.748462
4319,HAYCHANN,HAYNES PARK DR & CHARLES CT NB,FALSE,FALSE,22,BORDEAUX,"(35.975866, -86.513386)",35.975866,-86.513386
4291,NOLMCMNN,NOLENSVILLE PIKE & MCMURRAY DR NB,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.193116, -86.71471)",36.193116,-86.71471
4420,MCC4_16,MUSIC CITY CENTRAL 4TH - BAY 16,TRUE,TRUE,"56,99",GALLATIN PK BRT LITE,"(36.14883, -86.703435)",36.14883,-86.703435
1754,OLDSUMSM,OLD HICKORY BLVD & SUMMIT OAKS DR SB,FALSE,FALSE,24,BELLEVUE EXPRESS,"(36.108423, -86.765856)",36.108423,-86.765856
4970,DBTJEFSN,DR DB TODD BLVD & JEFFERSON ST SB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.247281, -86.777429)",36.247281,-86.777429
359,BAUCOLWF,BAUGH RD & COLICE JEANE RD WB,FALSE,FALSE,"24,5",WEST END - BELLEVUE,"(36.221296, -86.761766)",36.221296,-86.761766
340,BAPLOCSM,BAPTIST WORLD CENTER DR & LOCK DR SB,FALSE,FALSE,14,WHITES CREEK,"(36.11544, -86.694755)",36.11544,-86.694755
780,DICOLDNN,DICKERSON PIKE & OLDHICKORY BLVD NB,FALSE,FALSE,43,HICKORY HILLS,"(36.143788, -86.733277)",36.143788,-86.733277
707,COUHYDWM,COUNTY HOSPITAL RD & HYES FERRY RD,FALSE,FALSE,22,BORDEAUX,"(36.189552, -86.728684)",36.189552,-86.728684
5339,NEIMAINF,NEILL AVE & MAIN ST NB,FALSE,FALSE,30,McFERRIN,"(36.134732, -86.82502)",36.134732,-86.82502
3935,NASVILEN,NASHBORO BLVD & VILLAGE GREEN DR EB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.173849, -86.783914)",36.173849,-86.783914
969,GALMADSM,GALLATIN PIKE & MADISON ST SB,FALSE,FALSE,26,GALLATIN PIKE,"(36.104123, -86.869403)",36.104123,-86.869403
4905,OLDHICSN,OLD HICKORY BLVD & HICKORY INDUSTRIAL DR SB,FALSE,FALSE,27,OLD HICKORY,"(36.07461, -86.92007)",36.07461,-86.92007
662,CHU20AEN,CHURCH ST & 20TH AVE N EB,TRUE,TRUE,10,CHARLOTTE,"(36.160663, -86.802047)",36.160663,-86.802047
5110,DEM7AWN,DEMONBREUN ST & 7 TH AVE WB,FALSE,FALSE,61,AIRPORT - DOWNTOWN HOTELS,"(36.132243, -86.857816)",36.132243,-86.857816
4760,OLDGIBEF,OLD HICKORY BLVD & GIBSON DR EB,FALSE,FALSE,36,MADISON EXPRESS,"(36.264179, -86.723925)",36.264179,-86.723925
5227,MCGGENEF,MCGAVOCK PIKE & GENEIVA DR EB,FALSE,FALSE,20,SCOTT,"(36.231352, -86.725061)",36.231352,-86.725061
2050,WHAPERSN,WHARF AVE & PERKINS ST SB,FALSE,TRUE,25,MIDTOWN,"(36.16642, -86.781199)",36.16642,-86.781199
4108,EDG8AAEN,EDGEHILL AVE & 8TH AVE S EB,FALSE,FALSE,25,MIDTOWN,"(36.054466, -86.725444)",36.054466,-86.725444
4704,CHEMANNN,CHEYENNE BLVD & HIDDEN ACRES APTS NB,FALSE,FALSE,76,MADISON CONNECTOR,"(36.127805, -86.794299)",36.127805,-86.794299
4848,BLA24AWF,BLAKEMORE AVE & 24TH AVE S WB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.184783, -86.768292)",36.184783,-86.768292
123,BRODIVSM,BROADWAY AVE & DIVISION ST SB,FALSE,TRUE,"25,35,7",HILLSBORO,"(36.101951, -86.870292)",36.101951,-86.870292
71,14SSTRNN,N 14TH ST & STRATTON AVE NB,FALSE,FALSE,20,SCOTT,"(36.135293, -86.858198)",36.135293,-86.858198
552,CXO2831,28TH/31ST AVE CONNECTOR STATION OUTBOUND,TRUE,FALSE,"10,50",CHARLOTTE,"(36.157771, -86.785046)",36.157771,-86.785046
5078,MXIFOSTE,FOSTER STATION INBOUND,TRUE,FALSE,"15,55",MURFREESBORO PIKE,"(36.175676, -86.754666)",36.175676,-86.754666
1957,TUCHUMNN,TUCKER RD & HUMMINGBIRD DR NB,FALSE,FALSE,14,WHITES CREEK,"(36.20743, -86.61035)",36.20743,-86.61035
2822,TUCWHANN,TUCKER RD & W HAMILTON RD NB,FALSE,FALSE,22,BORDEAUX,"(36.246422, -86.771292)",36.246422,-86.771292
4577,GXIMYASF,MYATT STATION INBOUND,TRUE,FALSE,"26,56",GALLATIN PIKE,"(36.087996, -86.64692)",36.087996,-86.64692
1510,MURFESWF,MURFREESBORO PIKE & FESSLERS LN WB,TRUE,FALSE,15,MURFREESBORO PIKE,"(36.133262, -86.891825)",36.133262,-86.891825
1296,LEBDONEM,LEBANON PIKE & DONELSON PIKE EB,FALSE,FALSE,6,LEBANON PIKE,"(36.207966, -86.611594)",36.207966,-86.611594
2506,BRIWEASN,BRICK CHURCH PIKE & WEAKLEY AVE SB,FALSE,FALSE,41,GOLDEN VALLEY,"(36.187073, -86.773344)",36.187073,-86.773344
1666,NOLFLOSN,NOLENSVILLE PIKE & FLORA MAXWELL RD,FALSE,TRUE,52,NOLENSVILLE PK BRT LITE,"(36.173965, -86.773974)",36.173965,-86.773974
99,18AKELNM,18TH AVE N & KELLOW ST NB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.158455, -86.781861)",36.158455,-86.781861
1641,NOLOCASN,NOLENSVILLE PIKE & OCALA DR SB,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.069958, -86.73523)",36.069958,-86.73523
1085,HAROVEWN,HARDING PL & OVERCREST DR WB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.121755, -86.765561)",36.121755,-86.765561
834,EASSCOWF,EASTLAND AVE & SCOTT AVE WB,FALSE,FALSE,4,SHELBY,"(36.126587, -86.786317)",36.126587,-86.786317
756,DICDONNF,DICKERSON PIKE & DONALD ST NB,FALSE,FALSE,"23,43",DICKERSON ROAD,"(36.217766, -86.763171)",36.217766,-86.763171
1243,JOH32AEN,JOHN A MERRITT BLVD & 32ND AVE N EB,FALSE,FALSE,"21,60",UNIVERSITY CONNECTOR,"(36.205279, -86.77791)",36.205279,-86.77791
4678,MURHAREM,MURFREESBORO PIKE & HARDING PL EB,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.119677, -86.749685)",36.119677,-86.749685
3701,ANDTOWSN,ANDERSON RD & TOWNE VILLAGE RD SB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.08358, -86.757211)",36.08358,-86.757211
598,CHABALEF,CHARLOTTE AVE & BALMY AVE EB,FALSE,FALSE,10,CHARLOTTE,"(36.258993, -86.678777)",36.258993,-86.678777
943,GALGRENN,GALLATIN PIKE & GREENWOOD AVE NB,FALSE,FALSE,26,GALLATIN PIKE,"(36.042893, -86.776902)",36.042893,-86.776902
4052,21AGRASF,21ST AVE S & GRAND AVE SB,FALSE,TRUE,"25,35,93",MIDTOWN,"(36.160875, -86.781861)",36.160875,-86.781861
2732,WALWILEF,WALLACE RD & WILLARD DR EB,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.195506, -86.762886)",36.195506,-86.762886
4640,FORCHENN,FORTNEGLEY BLVD & CHESTNUT ST NB,FALSE,FALSE,1,100 OAKS,"(36.126072, -86.794062)",36.126072,-86.794062
4460,BROHILNM,BROADMOOR DR & HILLSIDE RD WB,FALSE,FALSE,43,HICKORY HILLS,"(36.115166, -86.79194)",36.115166,-86.79194
3271,CHIJONEF,CHICKASAW AVE & JONES AVE EB,FALSE,FALSE,30,McFERRIN,"(36.23372, -86.768351)",36.23372,-86.768351
3897,PICPICSM,PICCADILLY ROW & PICCADILLY SAC SB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.22909, -86.724958)",36.22909,-86.724958
4283,HARWAUEM,HARDING PL & WAUFORD DR EB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.102549, -86.604105)",36.102549,-86.604105
5024,MURENOSN,MURFREESBORO PIKE & ENON SPRINGS RD,FALSE,FALSE,96,MURFREESBORO RELAX & RIDE,"(36.156955, -86.78074)",36.156955,-86.78074
3023,SHEHAYWN,SHERIDAN RD & HAYDEN DR WB,FALSE,FALSE,4,SHELBY,"(36.11191, -86.743385)",36.11191,-86.743385
854,ELMAPPNN,ELM HILL PIKE & APPLETON DR NB,FALSE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.107939, -86.812474)",36.107939,-86.812474
5295,MURCITEN,MURFREESBORO PIKE & CITY HALL EB,FALSE,FALSE,"86,96",SMYRNA - LA VERGNE EXPRESS,"(36.207496, -86.723093)",36.207496,-86.723093
4682,POWPOWSN,POWELL AVE & POWELL PL SB,FALSE,FALSE,"1,17,77",100 OAKS,"(36.135908, -86.796114)",36.135908,-86.796114
1978,VILBRIEM,VILLAGE TRL & BRICK CHURCH PIKE EB,FALSE,TRUE,23,DICKERSON ROAD,"(36.150067, -86.779301)",36.150067,-86.779301
786,DICPINNN,DICKERSON PIKE & PINE RIDGE DR NB,FALSE,FALSE,"23,43",DICKERSON ROAD,"(36.05124, -86.646236)",36.05124,-86.646236
1539,MURPINWF,MURFREESBORO PIKE & PINEWAY DR WB,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.0789, -86.952421)",36.0789,-86.952421
876,ELMARLWM,ELM HILL PIKE & ARLINGTON AVE WB,FALSE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.171202, -86.750954)",36.171202,-86.750954
3003,PORCARNF,PORTER RD & CARTER AVE NB,FALSE,FALSE,4,SHELBY,"(36.175431, -86.742078)",36.175431,-86.742078
2023,WESBOWWN,WEST END AVE & BOWLING AVE WB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.087096, -86.748705)",36.087096,-86.748705
198,3AJACNN,3RD AVE N & JACKSON ST NB,FALSE,FALSE,9,METROCENTER,"(36.057525, -86.690941)",36.057525,-86.690941
1072,HARPOSSN,HARDING PIKE & POST RD SB,FALSE,FALSE,5,WEST END - BELLEVUE,"(36.174309, -86.647406)",36.174309,-86.647406
1187,HWYOLDEF,HWY 70 S & OLD HICKORY BLVD EB,FALSE,TRUE,5,WEST END - BELLEVUE,"(36.168582, -86.685922)",36.168582,-86.685922
5285,DRDJOJSN,DR DB TODD JR BLVD & JO JOHNSTON AV,FALSE,FALSE,25,MIDTOWN,"(36.167286, -86.781334)",36.167286,-86.781334
2082,WHIBROSN,WHITE BRIDGE PIKE & BROOKWOOD PL SB,FALSE,TRUE,3,WEST END - WHITE BRIDGE,"(36.144317, -86.813385)",36.144317,-86.813385
1714,OLDHERWN,OLD HICKORY BLVD & HERITAGE DR WB,FALSE,FALSE,36,MADISON EXPRESS,"(36.197712, -86.816728)",36.197712,-86.816728
952,GALSOLSN,GALLATIN PIKE & SOLLEY DR SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.167987, -86.818532)",36.167987,-86.818532
